COD_DPTO,NOM_DPTO,COD_MPIO,NOM_MPIO,COD_CPOB,NOM_CPOB,TIPO,Latitud,Longitud
25,CUNDINAMARCA,25486,NEMOC�N,25486006,EL PLAN,CP,5.117112626,-73.89812702
25,CUNDINAMARCA,25488,NILO,25488000,NILO,CM,4.305853184,-74.62003781
25,CUNDINAMARCA,25488,NILO,25488001,LA ESMERALDA,CP,4.223177102,-74.69781626
25,CUNDINAMARCA,25488,NILO,25488002,PUEBLO NUEVO,CP,4.347833427,-74.54203792
25,CUNDINAMARCA,25488,NILO,25488003,EL REDIL,CP,4.271993776,-74.67957357
25,CUNDINAMARCA,25489,NIMAIMA,25489000,NIMAIMA,CM,5.125992157,-74.38604004
25,CUNDINAMARCA,25489,NIMAIMA,25489001,TOBIA,CP,5.123950124,-74.4489918
25,CUNDINAMARCA,25491,NOCAIMA,25491000,NOCAIMA,CM,5.06893302,-74.37772796
25,CUNDINAMARCA,25491,NOCAIMA,25491001,TOBIA CHICA,CP,5.053543329,-74.40057319
25,CUNDINAMARCA,25506,VENECIA,25506000,VENECIA,CM,4.089055611,-74.47830148
25,CUNDINAMARCA,25506,VENECIA,25506001,APOSENTOS,CP,4.027934883,-74.51453636
25,CUNDINAMARCA,25506,VENECIA,25506005,EL TR�BOL,CP,4.084535246,-74.48618551
25,CUNDINAMARCA,25513,PACHO,25513000,PACHO,CM,5.136906867,-74.15613177
25,CUNDINAMARCA,25513,PACHO,25513001,PASUNCHA,CP,5.25469448,-74.22046745
25,CUNDINAMARCA,25518,PAIME,25518000,PAIME,CM,5.37048741,-74.15221288
25,CUNDINAMARCA,25518,PAIME,25518001,CUATRO CAMINOS,CP,5.335897825,-74.18720701
25,CUNDINAMARCA,25518,PAIME,25518002,TUDELA,CP,5.381070816,-74.19717862
25,CUNDINAMARCA,25518,PAIME,25518004,VENECIA,CP,5.419953863,-74.10966677
25,CUNDINAMARCA,25524,PANDI,25524000,PANDI,CM,4.190392562,-74.48664128
25,CUNDINAMARCA,25530,PARATEBUENO,25530000,PARATEBUENO,CM,4.374831766,-73.21282503
25,CUNDINAMARCA,25530,PARATEBUENO,25530001,MAYA,CP,4.491558931,-73.13317104
25,CUNDINAMARCA,25530,PARATEBUENO,25530002,SANTA CECILIA,CP,4.350777831,-73.34201985
25,CUNDINAMARCA,25530,PARATEBUENO,25530003,EL ENGA�O,CP,4.630360246,-73.22154654
25,CUNDINAMARCA,25530,PARATEBUENO,25530006,EL JAP�N,CP,4.374065643,-73.29780417
25,CUNDINAMARCA,25530,PARATEBUENO,25530007,CABULLARITO,CP,4.487237418,-73.11070194
25,CUNDINAMARCA,25535,PASCA,25535000,PASCA,CM,4.308979001,-74.30227597
25,CUNDINAMARCA,25535,PASCA,25535002,GUCHIPAS,CP,4.324864821,-74.31755049
25,CUNDINAMARCA,25572,PUERTO SALGAR,25572000,PUERTO SALGAR,CM,5.464956044,-74.6528007
25,CUNDINAMARCA,25572,PUERTO SALGAR,25572001,COLORADOS,CP,5.470690735,-74.59471468
25,CUNDINAMARCA,25572,PUERTO SALGAR,25572003,PUERTO LIBRE,CP,5.75714103,-74.62988674
25,CUNDINAMARCA,25572,PUERTO SALGAR,25572005,MORRO COLORADO,CP,5.709714578,-74.56945803
25,CUNDINAMARCA,25580,PUL�,25580000,PUL�,CM,4.682021985,-74.71438006
25,CUNDINAMARCA,25580,PUL�,25580002,PALESTINA,CP,4.694903944,-74.59372558
25,CUNDINAMARCA,25592,QUEBRADANEGRA,25592000,QUEBRADANEGRA,CM,5.118076172,-74.48013965
25,CUNDINAMARCA,25592,QUEBRADANEGRA,25592001,LA MAGDALENA,CP,5.080467654,-74.48739711
25,CUNDINAMARCA,25592,QUEBRADANEGRA,25592003,TOBIA - LA MILAGROSA,CP,5.122223718,-74.45121545
25,CUNDINAMARCA,25594,QUETAME,25594000,QUETAME,CM,4.329884231,-73.86321385
25,CUNDINAMARCA,25594,QUETAME,25594002,PUENTE QUETAME,CP,4.33333505,-73.87244076
25,CUNDINAMARCA,25594,QUETAME,25594003,GUACAPATE,CP,4.312392708,-73.865911
25,CUNDINAMARCA,25596,QUIPILE,25596000,QUIPILE,CM,4.744809893,-74.53370501
25,CUNDINAMARCA,25596,QUIPILE,25596001,LA SIERRA,CP,4.788998474,-74.5518623
25,CUNDINAMARCA,25596,QUIPILE,25596002,LA VIRGEN,CP,4.652073185,-74.56818949
25,CUNDINAMARCA,25596,QUIPILE,25596003,SANTA MARTA,CP,4.775417992,-74.56494216
25,CUNDINAMARCA,25596,QUIPILE,25596004,LA BOTICA,CP,4.7112407,-74.57306592
25,CUNDINAMARCA,25599,APULO,25599000,APULO,CM,4.520347614,-74.59380517
25,CUNDINAMARCA,25612,RICAURTE,25612000,RICAURTE,CM,4.293949747,-74.78454297
25,CUNDINAMARCA,25612,RICAURTE,25612001,MANUEL SUR,CP,4.353076043,-74.7499332
25,CUNDINAMARCA,25612,RICAURTE,25612002,EL PASO,CP,4.251538421,-74.74589568
25,CUNDINAMARCA,25612,RICAURTE,25612003,EL PORTAL,CP,4.25416109,-74.71744558
25,CUNDINAMARCA,25612,RICAURTE,25612004,LAS VARAS,CP,4.296898598,-74.71838702
25,CUNDINAMARCA,25612,RICAURTE,25612006,SAN MARCOS POBLADO,CP,4.292223439,-74.72124677
25,CUNDINAMARCA,25612,RICAURTE,25612007,SAN MART�N,CP,4.259513003,-74.74620986
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,25645000,SAN ANTONIO DEL TEQUENDAMA,CM,4.616138045,-74.35144269
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,25645001,SANTANDERCITO,CP,4.59244892,-74.34106609
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,25645011,PUEBLO NUEVO,CP,4.593016968,-74.36914015
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,25645016,BELLAVISTA,CP,4.587903762,-74.34990386
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,25645017,PRADILLA,CP,4.59977846,-74.39174194
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,25645018,LOS NARANJOS,CP,4.598769546,-74.38881822
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,25645019,VILLA PRADILLA,CP,4.607010799,-74.39381697
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,25645020,VILLA SHYN (CASAS MOVILES),CP,4.589336836,-74.34353594
25,CUNDINAMARCA,25649,SAN BERNARDO,25649000,SAN BERNARDO,CM,4.179433339,-74.42295964
25,CUNDINAMARCA,25649,SAN BERNARDO,25649003,PORTONES,CP,4.214373238,-74.44224226
25,CUNDINAMARCA,25653,SAN CAYETANO,25653000,PUEBLO NUEVO,CM,5.332937546,-74.02475397
25,CUNDINAMARCA,25653,SAN CAYETANO,25653001,CAMANCHA,CP,5.408632817,-74.08973261
25,CUNDINAMARCA,25653,SAN CAYETANO,25653002,CUIBUCO,CP,5.315959096,-74.14804551
25,CUNDINAMARCA,25653,SAN CAYETANO,25653003,LAS MERCEDES,CP,5.31869832,-74.04808147
25,CUNDINAMARCA,25653,SAN CAYETANO,25653005,ALBERGUE,CP,5.302180447,-74.07405312
25,CUNDINAMARCA,25658,SAN FRANCISCO,25658000,SAN FRANCISCO,CM,4.97291694,-74.28967198
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,25662000,SAN JUAN DE RIOSECO,CM,4.847575296,-74.62191861
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,25662001,CAMBAO,CP,4.909289023,-74.73737606
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,25662002,SAN NICOL�S,CP,4.770780428,-74.6723707
25,CUNDINAMARCA,25718,SASAIMA,25718000,SASAIMA,CM,4.962166987,-74.43262795
25,CUNDINAMARCA,25718,SASAIMA,25718001,SANTA INES,CP,4.915185074,-74.42225552
25,CUNDINAMARCA,25718,SASAIMA,25718002,SANTA CRUZ,CP,4.93182439,-74.41857173
25,CUNDINAMARCA,25736,SESQUIL�,25736000,SESQUIL�,CM,5.044759739,-73.79609879
25,CUNDINAMARCA,25736,SESQUIL�,25736002,LA PLAYA,CP,5.055765421,-73.79665541
25,CUNDINAMARCA,25736,SESQUIL�,25736003,BOITIVA SAN ROQUE,CP,5.046434972,-73.78883001
25,CUNDINAMARCA,25736,SESQUIL�,25736004,SIATOYA,CP,5.051962848,-73.80717797
25,CUNDINAMARCA,25740,SIBAT�,25740000,SIBAT�,CM,4.48976422,-74.25899253
25,CUNDINAMARCA,25740,SIBAT�,25740004,SAN BENITO CENTRO,CP,4.505836351,-74.24288757
25,CUNDINAMARCA,25740,SIBAT�,25740005,CHACUA CENTRO,CP,4.526405993,-74.23165846
25,CUNDINAMARCA,25740,SIBAT�,25740007,PERICO SECTOR LA HONDA,CP,4.45289752,-74.27103994
25,CUNDINAMARCA,25740,SIBAT�,25740008,PERICO SECTOR LA MACARENA,CP,4.469774748,-74.26067688
25,CUNDINAMARCA,25740,SIBAT�,25740010,SAN FORTUNATO SECTOR LOS ZORROS,CP,4.480718488,-74.25655672
25,CUNDINAMARCA,25740,SIBAT�,25740011,SAN MIGUEL,CP,4.447156326,-74.30061597
25,CUNDINAMARCA,25740,SIBAT�,25740012,LA UNI�N SECTOR LA UNI�N,CP,4.508176203,-74.26850623
25,CUNDINAMARCA,25740,SIBAT�,25740013,LA UNI�N SECTOR PIE DE ALTO,CP,4.491735527,-74.27162183
25,CUNDINAMARCA,25740,SIBAT�,25740014,SAN BENITO SECTOR JAZM�N,CP,4.514852365,-74.24012751
25,CUNDINAMARCA,25743,SILVANIA,25743000,SILVANIA,CM,4.381981443,-74.40553417
25,CUNDINAMARCA,25743,SILVANIA,25743002,AZAFRANAL,CP,4.440847798,-74.38027164
25,CUNDINAMARCA,25743,SILVANIA,25743005,SUBIA,CP,4.469926754,-74.38380626
25,CUNDINAMARCA,25743,SILVANIA,25743006,AGUA BONITA,CP,4.431728305,-74.32780395
25,CUNDINAMARCA,25745,SIMIJACA,25745000,SIMIJACA,CM,5.505231275,-73.85070288
25,CUNDINAMARCA,25745,SIMIJACA,25745003,EL RET�N,CP,5.493165817,-73.82929523
25,CUNDINAMARCA,25745,SIMIJACA,25745005,SANTA LUCIA,CP,5.516194023,-73.83826307
25,CUNDINAMARCA,25754,SOACHA,25754000,SOACHA,CM,4.585491658,-74.21452753
25,CUNDINAMARCA,25754,SOACHA,25754001,CHARQUITO,CP,4.543022039,-74.27785622
25,CUNDINAMARCA,25754,SOACHA,25754011,CHACUA CABRERA,CP,4.529502782,-74.22276882
25,CUNDINAMARCA,25758,SOP�,25758000,SOP�,CM,4.906330809,-73.94577489
25,CUNDINAMARCA,25758,SOP�,25758008,HATOGRANDE,CP,4.924513133,-73.99633109
25,CUNDINAMARCA,25758,SOP�,25758009,GRATAMIRA,CP,4.885567379,-73.94218904
25,CUNDINAMARCA,25758,SOP�,25758010,MERCENARIO,CP,4.851033139,-73.96772706
25,CUNDINAMARCA,25758,SOP�,25758011,LA DIANA,CP,4.940983071,-73.95426457
25,CUNDINAMARCA,25758,SOP�,25758012,PUEBLO VIEJO SECTOR NI�O,CP,4.921293444,-73.95182142
25,CUNDINAMARCA,25769,SUBACHOQUE,25769000,SUBACHOQUE,CM,4.929118316,-74.1727734
25,CUNDINAMARCA,25769,SUBACHOQUE,25769002,LA PRADERA,CP,5.002606553,-74.13276697
25,CUNDINAMARCA,25769,SUBACHOQUE,25769003,GALDAMEZ,CP,4.915723543,-74.15381654
25,CUNDINAMARCA,25769,SUBACHOQUE,25769006,CASCAJAL,CP,4.963717547,-74.15542243
25,CUNDINAMARCA,25769,SUBACHOQUE,25769007,LLANITOS,CP,4.942441454,-74.1819319
25,CUNDINAMARCA,25772,SUESCA,25772000,SUESCA,CM,5.103495458,-73.79822741
25,CUNDINAMARCA,25772,SUESCA,25772001,HATO GRANDE,CP,5.216163582,-73.70604716
25,CUNDINAMARCA,25772,SUESCA,25772002,SANTA ROSITA,CP,5.107421513,-73.75192877
25,CUNDINAMARCA,25772,SUESCA,25772004,CACICAZGO,CP,5.088187608,-73.78887568
25,CUNDINAMARCA,25777,SUPAT�,25777000,SUPAT�,CM,5.061619548,-74.23540301
25,CUNDINAMARCA,25777,SUPAT�,25777001,LA MAGOLA,CP,5.033978446,-74.27130855
25,CUNDINAMARCA,25779,SUSA,25779000,SUSA,CM,5.455289872,-73.81393546
25,CUNDINAMARCA,25781,SUTATAUSA,25781000,SUTATAUSA,CM,5.247482313,-73.85315889
25,CUNDINAMARCA,25781,SUTATAUSA,25781002,LAS PE�AS,CP,5.198434502,-73.8481644
25,CUNDINAMARCA,25781,SUTATAUSA,25781003,CHIRCAL DE SANTA BARBARA,CP,5.241719022,-73.85271553
25,CUNDINAMARCA,25781,SUTATAUSA,25781004,LA QUINTA,CP,5.244591485,-73.84858851
25,CUNDINAMARCA,25785,TABIO,25785000,TABIO,CM,4.916831856,-74.09646093
25,CUNDINAMARCA,25785,TABIO,25785001,CARR�N,CP,4.917281644,-74.10614971
25,CUNDINAMARCA,25785,TABIO,25785002,EL PENCIL,CP,4.926109102,-74.09397795
25,CUNDINAMARCA,25785,TABIO,25785003,PARCELACI�N TERMALES,CP,4.908493251,-74.10453557
25,CUNDINAMARCA,25785,TABIO,25785005,CHIC�,CP,4.907189063,-74.0969912
25,CUNDINAMARCA,25785,TABIO,25785007,EL BOTE,CP,4.974364656,-74.07225805
25,CUNDINAMARCA,25785,TABIO,25785010,TERPEL,CP,4.922813354,-74.0824053
25,CUNDINAMARCA,25793,TAUSA,25793000,TAUSA,CM,5.19655504,-73.88647267
25,CUNDINAMARCA,25793,TAUSA,25793003,BOQUER�N,CP,5.18507552,-73.87816003
25,CUNDINAMARCA,25793,TAUSA,25793005,DIVINO NI�O,CP,5.197443805,-73.88229866
25,CUNDINAMARCA,25797,TENA,25797000,TENA,CM,4.655286052,-74.38919292
25,CUNDINAMARCA,25797,TENA,25797001,LA GRAN V�A,CP,4.650388357,-74.41346105
25,CUNDINAMARCA,25799,TENJO,25799000,TENJO,CM,4.871887328,-74.14392024
25,CUNDINAMARCA,25799,TENJO,25799001,LA PUNTA,CP,4.795865771,-74.20758807
25,CUNDINAMARCA,25799,TENJO,25799007,PAN DE AZ�CAR,CP,4.880582031,-74.13433912
25,CUNDINAMARCA,25799,TENJO,25799008,EL PALMAR,CP,4.879588966,-74.1383665
25,CUNDINAMARCA,25799,TENJO,25799009,GRATAMIRA,CP,4.862828735,-74.13467908
25,CUNDINAMARCA,25799,TENJO,25799010,BARRIO LOS CATADI,CP,4.785046724,-74.17337846
25,CUNDINAMARCA,25799,TENJO,25799011,CASCAJERA,CP,4.874544094,-74.15173832
25,CUNDINAMARCA,25799,TENJO,25799012,LOS PINOS,CP,4.883243501,-74.13044357
25,CUNDINAMARCA,25799,TENJO,25799014,JUAICA,CP,4.896652073,-74.11421863
25,CUNDINAMARCA,25799,TENJO,25799015,ZOQUE,CP,4.883937064,-74.12436636
25,CUNDINAMARCA,25805,TIBACUY,25805000,TIBACUY,CM,4.348314658,-74.45234352
25,CUNDINAMARCA,25805,TIBACUY,25805001,BATEAS,CP,4.317843419,-74.51534693
25,CUNDINAMARCA,25805,TIBACUY,25805002,CUMACA,CP,4.336728248,-74.46943028
25,CUNDINAMARCA,25807,TIBIRITA,25807000,TIBIRITA,CM,5.052277837,-73.50451403
25,CUNDINAMARCA,25815,TOCAIMA,25815000,TOCAIMA,CM,4.459281476,-74.6362914
25,CUNDINAMARCA,25815,TOCAIMA,25815001,PUBENZA,CP,4.399441806,-74.73263956
25,CUNDINAMARCA,25815,TOCAIMA,25815003,LA SALADA,CP,4.423887878,-74.69664987
25,CUNDINAMARCA,25815,TOCAIMA,25815007,LA COLORADA,CP,4.448844071,-74.66578897
25,CUNDINAMARCA,25817,TOCANCIP�,25817000,TOCANCIP�,CM,4.964786354,-73.91209121
25,CUNDINAMARCA,25817,TOCANCIP�,25817001,CHAUTA,CP,4.962441618,-73.9238844
25,CUNDINAMARCA,25817,TOCANCIP�,25817002,DULCINEA,CP,4.951281669,-73.93858598
25,CUNDINAMARCA,25817,TOCANCIP�,25817003,PELPAK,CP,4.946492141,-73.95371776
25,CUNDINAMARCA,25817,TOCANCIP�,25817004,SAN JAVIER,CP,4.96225998,-73.92706176
25,CUNDINAMARCA,25817,TOCANCIP�,25817005,TOLIMA - MILENION,CP,4.964360571,-73.93250957
25,CUNDINAMARCA,25817,TOCANCIP�,25817006,LA FUENTE,CP,5.00474194,-73.93798794
25,CUNDINAMARCA,25817,TOCANCIP�,25817007,CETINA,CP,4.965405085,-73.90091229
25,CUNDINAMARCA,25817,TOCANCIP�,25817008,ANTONIA SANTOS,CP,4.95569252,-73.93797513
25,CUNDINAMARCA,25817,TOCANCIP�,25817012,CHICAL�,CP,4.956678611,-73.92680398
25,CUNDINAMARCA,25817,TOCANCIP�,25817013,LAS QUINTAS,CP,4.944875653,-73.96460048
25,CUNDINAMARCA,25817,TOCANCIP�,25817015,COLPAPEL,CP,4.937842719,-73.94088252
25,CUNDINAMARCA,25817,TOCANCIP�,25817017,SAN VICTORINO,CP,4.947224668,-73.92188345
25,CUNDINAMARCA,25817,TOCANCIP�,25817018,CAMINOS DE SIE,CP,4.964755598,-73.9294841
25,CUNDINAMARCA,25817,TOCANCIP�,25817019,CHICO NORTE,CP,4.943320966,-73.94788867
25,CUNDINAMARCA,25817,TOCANCIP�,25817020,BUENOS AIRES,CP,4.932129465,-73.93219513
25,CUNDINAMARCA,25817,TOCANCIP�,25817021,EL PORVENIR,CP,4.992466394,-73.91667759
25,CUNDINAMARCA,25817,TOCANCIP�,25817022,EL DIVINO NI�O,CP,4.957415801,-73.91884832
25,CUNDINAMARCA,25817,TOCANCIP�,25817023,LOS MANZANOS,CP,4.955337758,-73.91361604
25,CUNDINAMARCA,25823,TOPAIP�,25823000,TOPAIP�,CM,5.335973352,-74.30268797
25,CUNDINAMARCA,25823,TOPAIP�,25823001,SAN ANTONIO DE AGUILERA,CP,5.341814304,-74.23835984
25,CUNDINAMARCA,25823,TOPAIP�,25823002,EL NARANJAL,CP,5.390800861,-74.33367353
25,CUNDINAMARCA,25839,UBAL�,25839000,UBAL�,CM,4.743994683,-73.53396661
25,CUNDINAMARCA,25839,UBAL�,25839002,LAGUNA AZUL,CP,4.810755949,-73.45893017
25,CUNDINAMARCA,25839,UBAL�,25839003,M�MBITA,CP,4.765232012,-73.32421666
25,CUNDINAMARCA,25839,UBAL�,25839004,SAN PEDRO DE JAGUA,CP,4.645858044,-73.32376162
25,CUNDINAMARCA,25839,UBAL�,25839005,SANTA ROSA,CP,4.810002353,-73.39693804
25,CUNDINAMARCA,25839,UBAL�,25839006,LA PLAYA,CP,4.849228157,-73.3933943
25,CUNDINAMARCA,25839,UBAL�,25839010,SANTA B�RBARA,CP,4.782333074,-73.48765737
25,CUNDINAMARCA,25841,UBAQUE,25841000,UBAQUE,CM,4.483788108,-73.93347728
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBAT�,25843000,VILLA DE SAN DIEGO DE UBAT�,CM,5.307528472,-73.81435559
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBAT�,25843001,GUATANCUY,CP,5.34726133,-73.7954613
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBAT�,25843005,VOLC�N BAJO,CP,5.319601378,-73.81829375
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBAT�,25843007,SAN LUIS,CP,5.306196494,-73.83369754
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBAT�,25843009,PALOGORDO,CP,5.329328536,-73.79890751
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBAT�,25843010,CENTRO DEL LLANO,CP,5.318269672,-73.80468759
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBAT�,25843011,TAUSAVITA BAJO,CP,5.287790403,-73.82015534
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBAT�,25843014,TAUSAVITA ALTO,CP,5.269613233,-73.81912457
25,CUNDINAMARCA,25845,UNE,25845000,UNE,CM,4.402450478,-74.0251833
25,CUNDINAMARCA,25845,UNE,25845002,TIMASITA,CP,4.425778199,-74.02227107
25,CUNDINAMARCA,25851,�TICA,25851000,�TICA,CM,5.190549621,-74.48315435
25,CUNDINAMARCA,25862,VERGARA,25862000,VERGARA,CM,5.117257765,-74.34616292
25,CUNDINAMARCA,25862,VERGARA,25862002,GUACAMAYAS,CP,5.154862058,-74.28185229
25,CUNDINAMARCA,25862,VERGARA,25862004,VILLA OLARTE,CP,5.172640207,-74.31741743
25,CUNDINAMARCA,25862,VERGARA,25862005,CERINZA,CP,5.150249049,-74.26435782
25,CUNDINAMARCA,25862,VERGARA,25862006,CORCEGA,CP,5.120562615,-74.25152039
25,CUNDINAMARCA,25867,VIAN�,25867000,VIAN�,CM,4.875207524,-74.56131964
25,CUNDINAMARCA,25867,VIAN�,25867001,ALTO EL ROSARIO,CP,4.831720802,-74.55368213
25,CUNDINAMARCA,25871,VILLAG�MEZ,25871000,VILLAG�MEZ,CM,5.273023756,-74.19514546
25,CUNDINAMARCA,25873,VILLAPINZ�N,25873000,VILLAPINZ�N,CM,5.216372853,-73.59565927
25,CUNDINAMARCA,25873,VILLAPINZ�N,25873001,SOATAMA,CP,5.151558943,-73.52634585
25,CUNDINAMARCA,25875,VILLETA,25875000,VILLETA,CM,5.012754455,-74.46968632
25,CUNDINAMARCA,25875,VILLETA,25875001,BAGAZAL,CP,4.983495667,-74.48600738
25,CUNDINAMARCA,25875,VILLETA,25875004,EL PUENTE,CP,4.991564363,-74.48860106
25,CUNDINAMARCA,25878,VIOT�,25878000,VIOT�,CM,4.439357159,-74.5231536
25,CUNDINAMARCA,25878,VIOT�,25878002,SAN GABRIEL,CP,4.47535924,-74.45327481
25,CUNDINAMARCA,25878,VIOT�,25878003,EL PI�AL,CP,4.447745987,-74.56013064
25,CUNDINAMARCA,25878,VIOT�,25878004,LIBERIA,CP,4.382358197,-74.49852514
25,CUNDINAMARCA,25885,YACOP�,25885000,YACOP�,CM,5.459272222,-74.33805995
25,CUNDINAMARCA,25885,YACOP�,25885002,GUADUALITO,CP,5.555954608,-74.30592625
25,CUNDINAMARCA,25885,YACOP�,25885004,IBAMA,CP,5.421878949,-74.27141351
25,CUNDINAMARCA,25885,YACOP�,25885006,LLANO MATEO,CP,5.594240311,-74.38946399
25,CUNDINAMARCA,25885,YACOP�,25885008,TER�N,CP,5.716360643,-74.449229
25,CUNDINAMARCA,25885,YACOP�,25885009,APOSENTOS,CP,5.523481986,-74.30131408
25,CUNDINAMARCA,25885,YACOP�,25885018,PATEVACA,CP,5.757799373,-74.42491532
25,CUNDINAMARCA,25885,YACOP�,25885021,EL CASTILLO,CP,5.742600417,-74.33708768
25,CUNDINAMARCA,25898,ZIPAC�N,25898000,ZIPAC�N,CM,4.759932442,-74.37956579
25,CUNDINAMARCA,25898,ZIPAC�N,25898001,EL OCASO,CP,4.705290645,-74.42572837
25,CUNDINAMARCA,25898,ZIPAC�N,25898004,LA CAPILLA,CP,4.719317543,-74.4280255
25,CUNDINAMARCA,25898,ZIPAC�N,25898005,LA ESTACI�N,CP,4.759699655,-74.37550009
25,CUNDINAMARCA,25898,ZIPAC�N,25898006,CARTAGENA,CP,4.709609202,-74.41693851
25,CUNDINAMARCA,25898,ZIPAC�N,25898007,LA CABA�A,CP,4.709890478,-74.42431027
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899000,ZIPAQUIR�,CM,5.025441119,-73.99443175
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899001,LA GRANJA,CP,5.042368233,-73.95338381
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899002,BARANDILLAS,CP,5.025327474,-73.96725018
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899005,R�O FR�O,CP,5.020828037,-74.06392382
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899006,PASOANCHO,CP,5.005638189,-73.97956124
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899007,SAN JORGE PALO BAJO,CP,4.997946587,-74.02525605
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899008,SAN JORGE PALO ALTO,CP,4.993320768,-74.03110835
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899009,ALTO DEL �GUILA,CP,5.028031129,-74.02371842
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899010,APOSENTOS ALTOS,CP,5.035679148,-74.00924807
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899011,BOL�VAR 83,CP,5.032391607,-74.01000405
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899012,BOSQUES DE SILECIA,CP,5.037407023,-74.00899297
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899014,EL EMPALIZADO,CP,5.090654409,-74.06303146
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899015,EL RUDAL,CP,5.016031383,-73.98461499
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899017,LOTEO LA PAZ - BOMBA TERPEL - LOTEO SUSAGU�,CP,5.024344405,-73.98177323
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899019,LOTEO SANTA ISABEL,CP,5.033284857,-73.97860724
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899020,PORTACHUELO,CP,5.00344805,-74.00518872
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899025,SAN MIGUEL,CP,5.033410714,-73.95620746
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899026,SANTIAGO P�REZ,CP,5.025187843,-74.01738501
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899028,LA MARIELA,CP,5.019262348,-73.96416983
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899029,EL CODITO,CP,5.041195895,-73.96843078
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899030,EL KIOSKO LA GRANJA,CP,5.038765803,-73.96294325
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899031,LA ESCUELA,CP,5.03624989,-73.96640317
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899034,ARGELIA,CP,5.041161856,-73.9929787
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899035,ARGELIA II,CP,5.042613294,-73.99115976
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899036,ARGELIA III,CP,5.043465848,-73.99010247
25,CUNDINAMARCA,25899,ZIPAQUIR�,25899037,MALAGON,CP,5.027114058,-73.97956312
27,CHOC�,27001,QUIBD�,27001000,SAN FRANCISCO DE QUIBDO,CM,5.69099697,-76.6265328
27,CHOC�,27001,QUIBD�,27001011,CALAHORRA,CP,5.761989997,-76.84653108
27,CHOC�,27001,QUIBD�,27001015,GUARAND�,CP,5.814267583,-76.9001343
27,CHOC�,27001,QUIBD�,27001016,GUAYABAL,CP,5.737592842,-76.64326052
27,CHOC�,27001,QUIBD�,27001017,LA TROJE,CP,5.724995214,-76.60900152
27,CHOC�,27001,QUIBD�,27001018,LAS MERCEDES,CP,5.820660463,-76.69657873
27,CHOC�,27001,QUIBD�,27001020,SAN RAFAEL DE NEGUA,CP,5.829749943,-76.61877863
27,CHOC�,27001,QUIBD�,27001024,SAN FRANCISCO DE ICHO,CP,5.80063054,-76.53978823
27,CHOC�,27001,QUIBD�,27001029,TAGACH�,CP,6.220958374,-76.72627077
27,CHOC�,27001,QUIBD�,27001032,TUTUNEND�,CP,5.7442659,-76.53997536
27,CHOC�,27001,QUIBD�,27001035,GUADALUPE,CP,5.714867284,-76.56669357
